Contaminantes al AGUA de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad másica por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad masica KG/Año
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020113;MANGANESO;(null);3,497
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);1,272825
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010116;CLORDECONA;29;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010101;DICLORODIFENIL TRICLOROETANO (DDT);33;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010125;ENDOSULFAN;38;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010124;TOXAFENO;59;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010302;TRIFENILESTAÑO Y COMPUESTOS;75;0
2008;A80250558;LEAF BUSINESS HOLDINGS SPAIN;4800001522;OUTOKUMPU - LEAF BUSINESS HOLDINGS SPAIN;Zaratamo;Agua;030900;MATERIAS SEDIMENTABLES;(null);0
2008;B01292903;SIDENOR INDUSTRIAL;2000004629;SIDENOR INDUSTRIAL, S.L. (Azkoitia);Azkoitia;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0
2008;B01292903;SIDENOR INDUSTRIAL;2000004629;SIDENOR INDUSTRIAL, S.L. (Azkoitia);Azkoitia;Agua;022200;FÓSFORO TOTAL;13;27,113
2008;B95452769;LEAZ VALORIZACIONES;2000004630;VERTEDERO INERTES (AZKOITIA);Azkoitia;Agua;030800;DBO5;(null);1343
2008;B95452769;LEAZ VALORIZACIONES;2000004630;VERTEDERO INERTES (AZKOITIA);Azkoitia;Agua;021100;CLORUROS;79;0
2008;A48064521;FUNDICIONES GARBI;4800001566;FUNDICIONES GARBI;Abadiño;Agua;030800;DBO5;(null);71,96
2008;A48064521;FUNDICIONES GARBI;4800001566;FUNDICIONES GARBI;Abadiño;Agua;020112;HIERRO;(null);0,48
2008;F48010177;SEBERIA BILBAINA;4800001570;SEBERIA BILBAINA, S.COOP.;Barakaldo;Agua;022400;ACEITES Y GRASAS;(null);200
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0,66
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;Agua;020101;ALUMINIO;(null);4,2
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;Agua;030700;DQO;(null);62,91
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;Agua;011002;NAFTALENO;68;0,0004875
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020110;CROMO;(null);0
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;Agua;022100;NITRÓGENO TOTAL;12;0
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;Agua;020132;ZINC Y SUS COMPUESTOS;24;0
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;Agua;021100;CLORUROS;79;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;2000004709;SARRIO PAPEL -FACTORIA DE URANGA-;Berrobi;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;F20025292;FAGOR EDERLAN;2000004904;BEHE PRESIOKO ALUMINIO-MEKANIZAZIOA 2;Arrasate/Mondragón;Agua;030800;DBO5;(null);0
2008;F20025292;FAGOR EDERLAN;2000004904;BEHE PRESIOKO ALUMINIO-MEKANIZAZIOA 2;Arrasate/Mondragón;Agua;030700;DQO;(null);0
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;619,3
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,884
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;022400;ACEITES Y GRASAS;(null);0,656
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;020112;HIERRO;(null);26,63
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;17,01
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;13,49
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;020400;DETERGENTES. AGENTES TENSOACTIVOS EN GENERAL;(null);22,48
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;022400;ACEITES Y GRASAS;(null);1111,944
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;432,48
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;010300;COMPUESTOS ORGANICOS DE ESTAÑO;69;0
2008;F20025292;FAGOR EDERLAN;2000004902;URIBARRIKO BURDINA GALDATEGIA;Arrasate/Mondragón;Agua;031000;SOLIDOS EN SUSPENSION;(null);1845,108
2008;F20025292;FAGOR EDERLAN;2000004902;URIBARRIKO BURDINA GALDATEGIA;Arrasate/Mondragón;Agua;011000;HIDROCARBUROS AROMÁTICOS POLÍCICLICOS (PAH);72;0,000632
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;021000;CIANUROS;82;0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;020109;COBRE;(null);0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;010300;COMPUESTOS ORGANICOS DE ESTAÑO;69;0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;010129;TETRACLOROETILENO (PER);52;0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;010130;TETRACLOROMETANO (TCM);53;0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;020103;ARSENICO;(null);0
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;Agua;020128;COBRE Y SUS COMPUESTOS;20;6,37
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);498,02
2008;A01002716;OLAZABAL Y HUARTE;0100000205;OLAZABAL Y HUARTE;Vitoria-Gasteiz;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,04872
2008;A01002716;OLAZABAL Y HUARTE;0100000205;OLAZABAL Y HUARTE;Vitoria-Gasteiz;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0,1218
2008;A01002716;OLAZABAL Y HUARTE;0100000205;OLAZABAL Y HUARTE;Vitoria-Gasteiz;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,1218
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;021801;AMONIACO;(null);62,6
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;010401;MERCURIO;(null);0,16
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;030700;DQO;(null);25153,96
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;030800;DBO5;(null);265,1
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;020125;SODIO;(null);83672,66
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;022200;FÓSFORO TOTAL;13;105,92
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;020132;ZINC Y SUS COMPUESTOS;24;66,83
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;011002;NAFTALENO;68;0
2008;B01218932;CELSA ATLANTIC;0100000240;LAMINACIONES ARREGUI, S.L.;Vitoria-Gasteiz;Agua;021100;CLORUROS;79;17007,7825
2008;B01218932;CELSA ATLANTIC;0100000240;LAMINACIONES ARREGUI, S.L.;Vitoria-Gasteiz;Agua;031000;SOLIDOS EN SUSPENSION;(null);3679,344
2008;B01218932;CELSA ATLANTIC;0100000240;LAMINACIONES ARREGUI, S.L.;Vitoria-Gasteiz;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;252,879
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010132;SIMAZINA;51;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010129;TETRACLOROETILENO (PER);52;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010301;TRIBUTILESTAÑO Y COMPUESTOS;74;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010804;XILENO (COMO BTEX);78;0
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;Agua;030700;DQO;(null);985,796
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0,56
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;022400;ACEITES Y GRASAS;(null);112,31
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;020111;ESTAÑO;(null);0,232
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;021802;NITRITOS;(null);2,46
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;021700;SULFUROS;(null);14,42
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;022200;FÓSFORO TOTAL;13;31,712
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Agua;020114;MOLIBDENO;(null);0,1869
2008;A01394261;AIALA VIDRIO;0100000320;AIALA VIDRIO, S.A.;Laudio/Llodio;Agua;022200;FÓSFORO TOTAL;13;10,09812
2008;A01394261;AIALA VIDRIO;0100000320;AIALA VIDRIO, S.A.;Laudio/Llodio;Agua;021300;FLUORUROS;83;8,858
2008;A01129303;CELAYA EMPARANZA Y GALDOS INTERNACIONAL S.A.;0100000340;CEGASA;Vitoria-Gasteiz;Agua;021100;CLORUROS;79;0,010818
2008;A20516233;SNA EUROPE INDUSTRIES IBERIA;0100000388;SNA EUROPE INDUSTRIES IBERIA, S.A. (PLANTA DE VITORIA-GASTEIZ);Vitoria-Gasteiz;Agua;030700;DQO;(null);2672
2008;A20516233;SNA EUROPE INDUSTRIES IBERIA;0100000388;SNA EUROPE INDUSTRIES IBERIA, S.A. (PLANTA DE VITORIA-GASTEIZ);Vitoria-Gasteiz;Agua;022100;NITRÓGENO TOTAL;12;840,77
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;Agua;031000;SOLIDOS EN SUSPENSION;(null);408,4
2008;A01006568;OFITA INTERIORES S.A.;0100000418;OFITA INTERIORES S.A.;Vitoria-Gasteiz;Agua;030700;DQO;(null);1269
2008;B01418953;LITOGRAFIA ALAVESA, S.L.;0100000489;LITOGRAFIA ALAVESA - LITALSA;Oyón-Oion;Agua;021300;FLUORUROS;83;0,0012
2008;B01418953;LITOGRAFIA ALAVESA, S.L.;0100000489;LITOGRAFIA ALAVESA - LITALSA;Oyón-Oion;Agua;021100;CLORUROS;79;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010105;CLOROFORMO;58;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010109;TRICLOROETILENO;57;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;011002;NAFTALENO;68;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,04
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,2
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;021200;FENOLES;71;5,41
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;1,41
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;030700;DQO;(null);239,6
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;010800;BTEX (BENCENO, TOLUENO, ETILBENCENO XILENOS);(null);0
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;021802;NITRITOS;(null);0,86
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;030800;DBO5;(null);44,97
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;031000;SOLIDOS EN SUSPENSION;(null);86,282
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;49,2
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;021000;CIANUROS;82;0,0053
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;022600;AMIANTO;81;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;011003;FLUORANTENO;88;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;011000;HIDROCARBUROS AROMÁTICOS POLÍCICLICOS (PAH);72;0
2008;B95543625;MUGAPE;4800002739;MUGAPE S.L;Mallabia;Agua;022200;FÓSFORO TOTAL;13;11,504808
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;022100;NITRÓGENO TOTAL;12;206,11
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;020132;ZINC Y SUS COMPUESTOS;24;20,39
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48172704;MONTORRETAS;4800002936;Montorretas;Durango;Agua;020116;PLATA;(null);0,22
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Agua;020400;DETERGENTES. AGENTES TENSOACTIVOS EN GENERAL;(null);159,355
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;031000;SOLIDOS EN SUSPENSION;(null);214,8
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;021300;FLUORUROS;83;3,68
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;011007;INDENO(1, 2, 3-cd)PIRENO (COMO PAH);(null);0,000724
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;030700;DQO;(null);0
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;020111;ESTAÑO;(null);2,284
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Agua;020116;PLATA;(null);0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Agua;021802;NITRITOS;(null);0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Agua;010802;ETILBENCENO (COMO BTEX);65;0
2008;A81046856;ARCELORMITTAL ESPAÑA;4800003347;ArcelorMittal España - Fca. de Etxebarri;Etxebarri, Ant S. Esteban-Etxebarri D. E.;Agua;020107;CINC;(null);88,87
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;011004;BENZO(a)PIRENO (COMO PAH);(null);0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;011005;BENZO(b)FLUORANTENO (COMO PAH);(null);0
2008;A20864856;UROLA ERDIKO LAPATX ZABORTEGIA;2000002331;LAPATX ZABORTEGIA;Azpeitia;Agua;020131;PLOMO Y SUS COMPUESTOS;23;7,51
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Agua;021200;FENOLES;71;0,955
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Agua;011003;FLUORANTENO;88;0,165
2008;G48517262;LARRABE OILOTEGIA SAT Nº 130;4800003452;LARRABE OILOTEGIA;Gamiz-Fika;Agua;022400;ACEITES Y GRASAS;(null);1,249
2008;G48517262;LARRABE OILOTEGIA SAT Nº 130;4800003452;LARRABE OILOTEGIA;Gamiz-Fika;Agua;030800;DBO5;(null);6,246
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Agua;031000;SOLIDOS EN SUSPENSION;(null);316,18
2008;B20814398;CALERA DE ALZO;2000001726;CALERA DE ALZO-ALZO;Altzo;Agua;031000;SOLIDOS EN SUSPENSION;(null);0
2008;B20814398;CALERA DE ALZO;2000001726;CALERA DE ALZO-ALZO;Altzo;Agua;030700;DQO;(null);0
2008;B20814398;CALERA DE ALZO;2000001726;CALERA DE ALZO-ALZO;Altzo;Agua;022402;ACEITES Y GRASAS NO PERSISTENTES;(null);0
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Agua;030700;DQO;(null);3,49
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Agua;022400;ACEITES Y GRASAS;(null);149,21
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Agua;020112;HIERRO;(null);0
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Agua;020115;NIQUEL;(null);0
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Agua;020132;ZINC Y SUS COMPUESTOS;24;0
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,009182063
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0,25709775
2008;B20529814;CROMADOS AZKOITIA;2000002289;CROMADOS AZKOITIA S.L.;Azkoitia;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,826386
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;022100;NITRÓGENO TOTAL;12;426,617
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;010300;COMPUESTOS ORGANICOS DE ESTAÑO;69;0,00072
2008;B48773485;BILBOZINC;4800003148;BILBOZINC, S.L;Bedia;Agua;021100;CLORUROS;79;10432,699
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,83
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,083
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,863
2008;A48026421;MEBUNIK, S.A.;4800001693;MEBUNIK;Barakaldo;Agua;020124;CALCIO;(null);1199,15
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;020132;ZINC Y SUS COMPUESTOS;24;16,356
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;020126;POTASIO;(null);12,174
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;021200;FENOLES;71;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Agua;022100;NITRÓGENO TOTAL;12;0
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;020112;HIERRO;(null);41,638
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;031000;SOLIDOS EN SUSPENSION;(null);25780,285
2008;A20019758;INYECTAMETAL;4800001819;INYECTAMETAL;Abadiño;Agua;020110;CROMO;(null);0,257
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;021000;CIANUROS;82;9,2
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;020132;ZINC Y SUS COMPUESTOS;24;388,45
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;021801;AMONIACO;(null);6429,6
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Agua;031000;SOLIDOS EN SUSPENSION;(null);51871,09
2008;A01038074;EKONOR;4800004207;Vertedero de Bistibieta;Lemoa;Agua;021200;FENOLES;71;99,09
2008;A01038074;EKONOR;4800004207;Vertedero de Bistibieta;Lemoa;Agua;020106;BORO;(null);48,39
2008;A01038074;EKONOR;4800004207;Vertedero de Bistibieta;Lemoa;Agua;030700;DQO;(null);38713,28
2008;A01038074;EKONOR;4800004207;Vertedero de Bistibieta;Lemoa;Agua;020125;SODIO;(null);38943,72
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Agua;021300;FLUORUROS;83;37,72
