Contaminantes al AIRE de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad KG/Año
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Aire;020303;CROMO Y SUS COMPUESTOS;19;0
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Aire;070105;METANO;1;504,8
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Aire;040309;DICLOROMETANO (DICLORURO DE METILENO) DCM;35;0
2008;A48172704;MONTORRETAS;4800002936;Montorretas;Durango;Aire;020312;ZINC Y SUS COMPUESTOS;24;0
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Aire;030402;OXIDOS DE NITROGENO;8;2208,69
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;Aire;030401;OXIDOS DE AZUFRE;11;491,96
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Aire;080000;PARTÍCULAS SÓLIDAS;(null);655,12
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;22815,46
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Aire;030403;MONOXIDO DE CARBONO;2;35,2
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;1004,59
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;070102;OXIDO NITROSO (N2O);5;548
2008;A20864856;UROLA ERDIKO LAPATX ZABORTEGIA;2000002331;LAPATX ZABORTEGIA;Azpeitia;Aire;030402;OXIDOS DE NITROGENO;8;80,38
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;3,47
2008;A48153654;PRODUCTOS DE FUNDICION;4800003356;PRODUCTOS DE FUNDICION;Barakaldo;Aire;030203;ACIDO CIANHIDRICO;85;91,32
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;020312;ZINC Y SUS COMPUESTOS;24;439,99
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000001725;ARCELORMITTAL  ZUMARRAGA, S.A;Zumarraga;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0,48
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;Aire;030404;DIOXIDO DE CARBONO;3;706422,6
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Aire;030403;MONOXIDO DE CARBONO;2;103,3
2008;A20542015;SAVASA IMP;2000001921;SAVASA IMP, S.A;Usurbil;Aire;030404;DIOXIDO DE CARBONO;3;588991,7
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;020303;CROMO Y SUS COMPUESTOS;19;0,00816
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;Aire;030403;MONOXIDO DE CARBONO;2;44,2
2008;A48969935;TREFILADOS DE URBINA;0100001855;TREFILADOS DE URBINA,S.A;Legutiano;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;21,83
2008;B01388826;ENERGYWORKS VIT-VALL;0100002152;EnergyWorks Vitoria;Vitoria-Gasteiz;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;2597,5
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;030404;DIOXIDO DE CARBONO;3;7924612,97
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;050111;INDENO(1, 2, 3-cd)PIRENO (COMO PAH);(null);0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;050109;BENZO(b)FLUORANTENO (COMO PAH);(null);0
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;030204;FLUORURO Y SUS VAPORES O COMPUESTOS GASEOSOS INDICADOS COMO HF;(null);30,32
2008;A28619955;ONDULINE MATERIALES DE CONSTRUCCION;4800003310;ONDULINE MATERIALES DE CONSTRUCCION;Abanto y Ciérvana-Abanto Zierbena;Aire;040233;TRICLOROETILENO (TRI);57;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;030203;ACIDO CIANHIDRICO;85;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;040403;HEXACLOROBENCENO (HCB);42;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;070104;HEXAFLUORURO DE AZUFRE;10;0
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;070101;PFCs (PERFLUOROCARBUROS);9;0,000005741
2008;A48768121;BEFESA ZINC SONDIKA;4800001740;Befesa Zinc Sondika, S.A.U.;Sondika;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A48204796;FUNDICION NODULAR FLESIC;4800001754;FUNDICION NODULAR FLESIC, S.A.;Iurreta;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);2494
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;030404;DIOXIDO DE CARBONO;3;2405796125
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;020302;PLOMO Y SUS COMPUESTOS;23;47,38
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;020306;COBRE Y SUS COMPUESTOS;20;104,77
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;020303;CROMO Y SUS COMPUESTOS;19;165,63
2008;A48053243;PETROLEOS DEL NORTE;4800001916;PETRONOR;Muskiz;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;0
2008;A08016263;FMC-FORET;4800001598;FMC-FORET, S.A.;Zamudio;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A50005784;TENNECO AUTOMOTIVE IBERICA;4800001661;TENNECO AUTOMOTIVE IBERICA;Ermua;Aire;030403;MONOXIDO DE CARBONO;2;217,38
2008;A48192108;TRADEBE;4800002517;TRADEBE;Muskiz;Aire;080000;PARTÍCULAS SÓLIDAS;(null);4,79
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;050302;BENCENO;62;680,18
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;020303;CROMO Y SUS COMPUESTOS;19;1,77
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;B95358081;FUCHOSA;4800002524;FUCHOSA,S.L.;Atxondo;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;0
2008;A48255863;ESTAMPACIONES METALICAS BIZKAIA, S.A.;4800002609;Estampaciones  Metálicas Bizkaia, S.A.;Abadiño;Aire;030402;OXIDOS DE NITROGENO;8;18858
2008;A48529358;PRODUCTOS TUBULARES;4800012172;PRODUCTOS TUBULARES - CENTRO DE ACERÍA;Sestao;Aire;020101;CADMIO Y SUS COMPUESTOS;18;7,36
2008;B48032049;FUNDICIONES SAN ANTONIO DE URKIOLA;4800014879;FUNDICIONES SAN ANTONIO DE URKIOLA;Durango;Aire;020302;PLOMO Y SUS COMPUESTOS;23;3,58
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;040225;NAFTALINA;68;0
2008;B95047338;FUNDICIONES PALACIO;4800014880;FUNDICIONES PALACIO;Basauri;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,0014
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Aire;070105;METANO;1;2076616,6
2008;A48212567;GARBIKER A.B. (S.A.);4800014900;VERTEDERO DE R.U. DE JATA;Lemoiz;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040232;1,1,1-TRICLOROETANO (METILCLOROFORMO) TCE;55;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;040112;1,2-DICLOROETANO (DCE);34;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;070107;CLOROFLUOROCARBUROS (CFC);15;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;070104;HEXAFLUORURO DE AZUFRE;10;0
2008;A48090823;BEFESA DESULFURACION;4800002200;BEFESA DESULFURACIÓN, S.A.;Barakaldo;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;020306;COBRE Y SUS COMPUESTOS;20;0,006134
2008;A48159149;INDUMETAL RECYCLING, S.A.;4800002383;INDUMETAL RECYCLING, S.A;Erandio;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;474,76
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Aire;030403;MONOXIDO DE CARBONO;2;287
2008;A48688691;LAMINADOS LOSAL;4800025646;LAMINADOS LOSAL;Gernika-Lumo;Aire;070105;METANO;1;5
2008;A48529358;PRODUCTOS TUBULARES;4800025730;PRODUCTOS TUBULARES (CENTRO DE TUBOS-BOTELLAS);Valle de Trápaga-Trapagaran;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;1025,67
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;625
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;030401;OXIDOS DE AZUFRE;11;3613
2008;P4800005C;CONSORCIO DE AGUAS BILBAO BIZKAIA;4800026089;EDAR GALINDO;Sestao;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0,5411
2008;B95348835;SOCIEDAD GANADERA GUROKELA 2004;4800027285;MATADERO DE BILBAO;Bilbao;Aire;070102;OXIDO NITROSO (N2O);5;8,23
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;020303;CROMO Y SUS COMPUESTOS;19;1,7876
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;030204;FLUORURO Y SUS VAPORES O COMPUESTOS GASEOSOS INDICADOS COMO HF;(null);63,23
2008;A48547558;ZABALGARBI;4800020613;ZABALGARBI;Bilbao;Aire;030403;MONOXIDO DE CARBONO;2;88028,06
2008;A48851356;FYTASA FUNDICIONES;4800006280;Fytasa Fundiciones;Elorrio;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);17742,6
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;Aire;040143;COMPUESTOS ORGANICOS VOLATILES;(null);128660
2008;A48004501;BRIDGESTONE HISPANIA;4800006329;BRIDGESTONE HISPANIA (Planta de Bilbao);Basauri;Aire;030404;DIOXIDO DE CARBONO;3;23140000
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;Aire;080000;PARTÍCULAS SÓLIDAS;(null);0
2008;B48906523;CAMELOT97;4800006652;CAMELOT97, S.L.;Amorebieta-Etxano;Aire;030404;DIOXIDO DE CARBONO;3;881615,6
2008;B20002671;KIMBERLY CLARK;4800007061;KIMBERLY-CLARK, S.L;Zalla;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1419,4
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;040309;DICLOROMETANO (DICLORURO DE METILENO) DCM;35;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;030202;CLORO;(null);16,28
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;030404;DIOXIDO DE CARBONO;3;3536717
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;Aire;070102;OXIDO NITROSO (N2O);5;63,38
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Aire;030402;OXIDOS DE NITROGENO;8;317
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Aire;030404;DIOXIDO DE CARBONO;3;286318,14
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;Aire;070105;METANO;1;7,16
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0,056
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,119
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;030403;MONOXIDO DE CARBONO;2;45672,3
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;050302;BENCENO;62;0
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;A20015152;KROSAKI AMR REFRACTARIOS S.A.U.;2000000279;AMR Refractarios S.A. - FLORIDA;Hernani;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);4012
2008;A48851356;FYTASA FUNDICIONES;4800006280;Fytasa Fundiciones;Elorrio;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,6
2008;A81473852;BUNGE IBERICA;4800027730;BUNGE IBERICA;Zierbena;Aire;070105;METANO;1;2305,7
2008;A20180741;GALVANIZADOS ARRATE;2000001594;GALVANIZADOS ARRATE;Soraluze-Placencia de las Armas;Aire;030402;OXIDOS DE NITROGENO;8;90
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;2532,1
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;Aire;030401;OXIDOS DE AZUFRE;11;1541
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;Aire;030403;MONOXIDO DE CARBONO;2;5629
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;Aire;030404;DIOXIDO DE CARBONO;3;381987,84
2008;F20814976;BECKER;2000000329;BECKER, S.COOP;Alegia;Aire;030402;OXIDOS DE NITROGENO;8;497,86
2008;F20814976;BECKER;2000000329;BECKER, S.COOP;Alegia;Aire;030403;MONOXIDO DE CARBONO;2;62,24
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;030402;OXIDOS DE NITROGENO;8;239,57
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;1,17
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;080000;PARTÍCULAS SÓLIDAS;(null);7661,5
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;050302;BENCENO;62;155,071
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;Aire;070105;METANO;1;0,4
2008;A20664785;TALLERES DE ESCORIAZA;2000000649;TESA IRUN;Irun;Aire;030206;ACIDO CLORHIDRICO;(null);0
2008;A20099321;ZUBIALDE,S.A.;2000004045;ZUBIALDE S.A.;Aizarnazabal;Aire;030402;OXIDOS DE NITROGENO;8;14555,8
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;030404;DIOXIDO DE CARBONO;3;6346878,1
2008;F20075909;MIRVAT;2000004926;Mirvat S. Coop. Ltda.;Eskoriatza;Aire;070102;OXIDO NITROSO (N2O);5;6,1
2008;P2000015D;MANCOMUNIDAD MUNICIPAL DE SAN MARCOS;2000004950;VERTEDERO DE SAN MARCOS;Errenteria;Aire;030404;DIOXIDO DE CARBONO;3;413772,736
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;030203;ACIDO CIANHIDRICO;85;21,7975
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;3,05191E-06
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;020312;ZINC Y SUS COMPUESTOS;24;18,7715
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,0000307
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020302;PLOMO Y SUS COMPUESTOS;23;49,68
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;12,12
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;11597,8
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;Aire;030402;OXIDOS DE NITROGENO;8;23
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;020303;CROMO Y SUS COMPUESTOS;19;8,2086
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1226,35
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;Aire;040146;AMINAS;(null);2038
2008;B20564894;USIMEK BERGARA, SL;2000016761;USIMEK BERGARA, SL;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;25,19
2008;A48017917;CANDY HOOVER ELECTRODOMESTICOS;2000016763;CANDY HOOVER ELECTRODOMÉSTICOS, S.A.;Bergara;Aire;070102;OXIDO NITROSO (N2O);5;19,1
2008;A48011142;TARABUSI;4800007283;TARABUSI;Igorre;Aire;030402;OXIDOS DE NITROGENO;8;1104,3
2008;A48011142;TARABUSI;4800007283;TARABUSI;Igorre;Aire;030403;MONOXIDO DE CARBONO;2;178,1
2008;A48011142;TARABUSI;4800007283;TARABUSI;Igorre;Aire;070102;OXIDO NITROSO (N2O);5;17,8
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A48023030;COMPAÑIA NORTEÑA DE BEBIDAS GASEOSAS (NORBEGA);4800007298;COMPAÑÍA NORTEÑA DE BEBIDAS GASEOSAS NORBEGA;Galdakao;Aire;030403;MONOXIDO DE CARBONO;2;564,6
2008;A48023030;COMPAÑIA NORTEÑA DE BEBIDAS GASEOSAS (NORBEGA);4800007298;COMPAÑÍA NORTEÑA DE BEBIDAS GASEOSAS NORBEGA;Galdakao;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;573,05
2008;A48032890;FORMICA;4800007317;FORMICA, S.A.;Galdakao;Aire;030404;DIOXIDO DE CARBONO;3;9692592,6
2008;A48032890;FORMICA;4800007317;FORMICA, S.A.;Galdakao;Aire;070105;METANO;1;239,4
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;020302;PLOMO Y SUS COMPUESTOS;23;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;020312;ZINC Y SUS COMPUESTOS;24;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;030207;AMONIACO;6;0
2008;A20544383;CELULOSAS DE HERNANI;2000009940;CELULOSAS DE HERNANI;Hernani;Aire;030402;OXIDOS DE NITROGENO;8;9448,8
2008;A20544383;CELULOSAS DE HERNANI;2000009940;CELULOSAS DE HERNANI;Hernani;Aire;070105;METANO;1;213
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;25,898
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;030403;MONOXIDO DE CARBONO;2;45,9
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;070105;METANO;1;0
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;8019
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1102
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;10
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;020306;COBRE Y SUS COMPUESTOS;20;32
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;020301;ANTIMONIO Y SUS COMPUESTOS;(null);0
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;030204;FLUORURO Y SUS VAPORES O COMPUESTOS GASEOSOS INDICADOS COMO HF;(null);14
2008;A48120836;FUNDICIONES SAN ELOY;4800007424;FUNDICIONES SAN ELOY;Elorrio;Aire;030207;AMONIACO;6;305
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;040112;1,2-DICLOROETANO (DCE);34;0
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;040405;PENTACLOROFENOL (PCP);49;0
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;030402;OXIDOS DE NITROGENO;8;520,4
2008;B01292903;SIDENOR INDUSTRIAL;4800007655;Sidenor Industrial (fabrica de basauri);Basauri;Aire;030404;DIOXIDO DE CARBONO;3;119393
